10.6405, 1.9432, 3.3434, 0.8210, -0.2339, -0.5208, 0.8498, 0.1523
10.8278, 1.3634, 3.9170, 0.7838, -0.3184, -0.5332, 0.8624, 0.1099
10.6529, 0.8371, 4.0104, 0.7479, -0.3975, -0.5317, 0.7945, 0.0983
10.3115, 0.9312, 3.4723, 0.7231, -0.4373, -0.5346, 0.7689, 0.1261
10.4906, 1.4311, 3.3850, 0.7949, -0.3249, -0.5124, 0.8275, 0.1388
11.7037, 0.2489, 18.7278, 0.3138, -0.9456, -0.0863, 0.0359, 0.0173
11.8317, 0.3292, 18.3203, 0.3478, -0.9349, -0.0710, 0.0000, 0.0000
11.9560, 0.4039, 18.3936, 0.6567, -0.7539, 0.0200, 0.0659, 0.0845
11.8150, 0.3092, 18.8286, 0.6120, -0.7884, 0.0622, 0.0498, 0.0498
12.0521, 0.5261, 18.4876, 0.8254, -0.5559, 0.0988, 0.0789, 0.1250
11.8985, 0.4163, 18.9389, 0.7816, -0.5970, 0.1808, 0.0591, 0.0854
11.8150, 0.3092, 18.8286, 0.6120, -0.7884, 0.0622, 0.0498, 0.0498
11.9560, 0.4039, 18.3936, 0.6567, -0.7539, 0.0200, 0.0659, 0.0845
11.8985, 0.4163, 18.9389, 0.7816, -0.5970, 0.1808, 0.0591, 0.0854
11.6786, 0.2982, 19.3505, 0.7103, -0.6446, 0.2829, 0.0695, 0.0695
11.6092, 0.2029, 19.2276, 0.5495, -0.8271, 0.1181, 0.0671, 0.0408
11.8150, 0.3092, 18.8286, 0.6120, -0.7884, 0.0622, 0.0498, 0.0498
11.5139, 0.1555, 19.1028, 0.2798, -0.9562, -0.0860, 0.0637, 0.0175
11.7037, 0.2489, 18.7278, 0.3138, -0.9456, -0.0863, 0.0359, 0.0173
11.8150, 0.3092, 18.8286, 0.6120, -0.7884, 0.0622, 0.0498, 0.0498
11.6092, 0.2029, 19.2276, 0.5495, -0.8271, 0.1181, 0.0671, 0.0408
12.1570, 0.8636, 18.6985, 0.9444, -0.2381, 0.2268, 0.0000, 0.1250
11.9816, 0.7250, 19.1504, 0.8979, -0.2593, 0.3557, 0.0359, 0.1287
11.9540, 0.5587, 19.0494, 0.8647, -0.4212, 0.2737, 0.0498, 0.1084
12.1194, 0.6835, 18.5925, 0.9075, -0.3864, 0.1649, 0.0640, 0.1440
11.9816, 0.7250, 19.1504, 0.8979, -0.2593, 0.3557, 0.0359, 0.1287
11.7408, 0.5878, 19.5554, 0.8097, -0.2727, 0.5196, 0.0637, 0.1259
11.7224, 0.4302, 19.4627, 0.7883, -0.4591, 0.4097, 0.0671, 0.0974
11.9540, 0.5587, 19.0494, 0.8647, -0.4212, 0.2737, 0.0498, 0.1084
11.6786, 0.2982, 19.3505, 0.7103, -0.6446, 0.2829, 0.0695, 0.0695
11.8985, 0.4163, 18.9389, 0.7816, -0.5970, 0.1808, 0.0591, 0.0854
11.9540, 0.5587, 19.0494, 0.8647, -0.4212, 0.2737, 0.0498, 0.1084
11.7224, 0.4302, 19.4627, 0.7883, -0.4591, 0.4097, 0.0671, 0.0974
11.8985, 0.4163, 18.9389, 0.7816, -0.5970, 0.1808, 0.0591, 0.0854
12.0521, 0.5261, 18.4876, 0.8254, -0.5559, 0.0988, 0.0789, 0.1250
12.1194, 0.6835, 18.5925, 0.9075, -0.3864, 0.1649, 0.0640, 0.1440
11.9540, 0.5587, 19.0494, 0.8647, -0.4212, 0.2737, 0.0498, 0.1084
11.4308, 0.4650, 19.8907, 0.6622, -0.2793, 0.6953, 0.0938, 0.1250
11.0476, 0.3696, 20.1331, 0.4287, -0.2988, 0.8526, 0.1250, 0.1250
11.0466, 0.2176, 20.0543, 0.4275, -0.5311, 0.7315, 0.1250, 0.0938
11.4210, 0.3119, 19.8063, 0.6519, -0.4968, 0.5729, 0.0938, 0.0938
11.0317, 0.0942, 19.9420, 0.3965, -0.7391, 0.5446, 0.1250, 0.0627
11.3903, 0.1861, 19.6942, 0.5912, -0.6944, 0.4102, 0.0938, 0.0635
11.4210, 0.3119, 19.8063, 0.6519, -0.4968, 0.5729, 0.0938, 0.0938
11.0466, 0.2176, 20.0543, 0.4275, -0.5311, 0.7315, 0.1250, 0.0938
11.3903, 0.1861, 19.6942, 0.5912, -0.6944, 0.4102, 0.0938, 0.0635
11.6786, 0.2982, 19.3505, 0.7103, -0.6446, 0.2829, 0.0695, 0.0695
11.7224, 0.4302, 19.4627, 0.7883, -0.4591, 0.4097, 0.0671, 0.0974
11.4210, 0.3119, 19.8063, 0.6519, -0.4968, 0.5729, 0.0938, 0.0938
11.7408, 0.5878, 19.5554, 0.8097, -0.2727, 0.5196, 0.0637, 0.1259
11.4308, 0.4650, 19.8907, 0.6622, -0.2793, 0.6953, 0.0938, 0.1250
11.4210, 0.3119, 19.8063, 0.6519, -0.4968, 0.5729, 0.0938, 0.0938
11.7224, 0.4302, 19.4627, 0.7883, -0.4591, 0.4097, 0.0671, 0.0974
10.9533, -0.0194, 19.6447, 0.1808, -0.9827, -0.0412, 0.1250, 0.0000
11.2633, 0.0617, 19.4177, 0.2394, -0.9683, -0.0709, 0.0938, 0.0137
11.3380, 0.0990, 19.5620, 0.4580, -0.8677, 0.1930, 0.0938, 0.0352
11.0011, 0.0112, 19.8032, 0.3170, -0.9059, 0.2809, 0.1250, 0.0322
11.2633, 0.0617, 19.4177, 0.2394, -0.9683, -0.0709, 0.0938, 0.0137
11.5139, 0.1555, 19.1028, 0.2798, -0.9562, -0.0860, 0.0637, 0.0175
11.6092, 0.2029, 19.2276, 0.5495, -0.8271, 0.1181, 0.0671, 0.0408
11.3380, 0.0990, 19.5620, 0.4580, -0.8677, 0.1930, 0.0938, 0.0352
11.6786, 0.2982, 19.3505, 0.7103, -0.6446, 0.2829, 0.0695, 0.0695
11.3903, 0.1861, 19.6942, 0.5912, -0.6944, 0.4102, 0.0938, 0.0635
11.3380, 0.0990, 19.5620, 0.4580, -0.8677, 0.1930, 0.0938, 0.0352
11.6092, 0.2029, 19.2276, 0.5495, -0.8271, 0.1181, 0.0671, 0.0408
11.3903, 0.1861, 19.6942, 0.5912, -0.6944, 0.4102, 0.0938, 0.0635
11.0317, 0.0942, 19.9420, 0.3965, -0.7391, 0.5446, 0.1250, 0.0627
11.0011, 0.0112, 19.8032, 0.3170, -0.9059, 0.2809, 0.1250, 0.0322
11.3380, 0.0990, 19.5620, 0.4580, -0.8677, 0.1930, 0.0938, 0.0352
12.0129, 10.2030, 4.4437, 0.8415, 0.1948, -0.5039, 0.2500, 0.0000
11.8861, 10.7365, 4.4736, 0.8400, 0.2525, -0.4803, 0.1875, 0.0000
12.2889, 10.7166, 5.2256, 0.8647, 0.2744, -0.4207, 0.1875, 0.1250
12.4419, 10.1543, 5.2045, 0.8701, 0.2251, -0.4385, 0.2500, 0.1250
11.8861, 10.7365, 4.4736, 0.8400, 0.2525, -0.4803, 0.1875, 0.0000
11.7348, 11.2588, 4.5156, 0.8340, 0.3019, -0.4620, 0.1250, 0.0000
12.1117, 11.2691, 5.2562, 0.8559, 0.3193, -0.4069, 0.1250, 0.1250
12.2889, 10.7166, 5.2256, 0.8647, 0.2744, -0.4207, 0.1875, 0.1250
12.4668, 11.3225, 6.1149, 0.8761, 0.3362, -0.3456, 0.1250, 0.2464
12.6685, 10.7360, 6.0930, 0.8872, 0.2942, -0.3553, 0.1875, 0.2459
12.2889, 10.7166, 5.2256, 0.8647, 0.2744, -0.4207, 0.1875, 0.1250
12.1117, 11.2691, 5.2562, 0.8559, 0.3193, -0.4069, 0.1250, 0.1250
12.6685, 10.7360, 6.0930, 0.8872, 0.2942, -0.3553, 0.1875, 0.2459
12.8447, 10.1413, 6.0770, 0.8955, 0.2508, -0.3677, 0.2500, 0.2459
12.4419, 10.1543, 5.2045, 0.8701, 0.2251, -0.4385, 0.2500, 0.1250
12.2889, 10.7166, 5.2256, 0.8647, 0.2744, -0.4207, 0.1875, 0.1250
11.3767, 12.2686, 4.6306, 0.8191, 0.3751, -0.4341, 0.0000, 0.0000
11.6879, 12.3511, 5.3356, 0.8345, 0.3949, -0.3844, 0.0000, 0.1250
11.9111, 11.8134, 5.2937, 0.8461, 0.3574, -0.3955, 0.0625, 0.1250
11.5635, 11.7697, 4.5683, 0.8260, 0.3419, -0.4482, 0.0625, 0.0000
11.6879, 12.3511, 5.3356, 0.8345, 0.3949, -0.3844, 0.0000, 0.1250
11.9822, 12.4757, 6.1632, 0.8489, 0.4139, -0.3287, 0.0000, 0.2500
12.2385, 11.9019, 6.1394, 0.8638, 0.3745, -0.3371, 0.0625, 0.2480
11.9111, 11.8134, 5.2937, 0.8461, 0.3574, -0.3955, 0.0625, 0.1250
12.2385, 11.9019, 6.1394, 0.8638, 0.3745, -0.3371, 0.0625, 0.2480
12.4668, 11.3225, 6.1149, 0.8761, 0.3362, -0.3456, 0.1250, 0.2464
12.1117, 11.2691, 5.2562, 0.8559, 0.3193, -0.4069, 0.1250, 0.1250
11.9111, 11.8134, 5.2937, 0.8461, 0.3574, -0.3955, 0.0625, 0.1250
11.7348, 11.2588, 4.5156, 0.8340, 0.3019, -0.4620, 0.1250, 0.0000
11.5635, 11.7697, 4.5683, 0.8260, 0.3419, -0.4482, 0.0625, 0.0000
11.9111, 11.8134, 5.2937, 0.8461, 0.3574, -0.3955, 0.0625, 0.1250
12.1117, 11.2691, 5.2562, 0.8559, 0.3193, -0.4069, 0.1250, 0.1250
12.4170, 12.7174, 8.0251, 0.8773, 0.4525, -0.1601, 0.0000, 0.5000
12.7227, 12.0875, 8.0320, 0.8984, 0.4066, -0.1662, 0.0625, 0.4717
12.5182, 12.0038, 7.0655, 0.8817, 0.3916, -0.2631, 0.0625, 0.3669
12.2339, 12.6090, 7.0731, 0.8642, 0.4328, -0.2566, 0.0000, 0.3750
12.7227, 12.0875, 8.0320, 0.8984, 0.4066, -0.1662, 0.0625, 0.4717
12.9926, 11.4478, 8.0311, 0.9170, 0.3612, -0.1690, 0.1250, 0.4625
12.7704, 11.3912, 7.0528, 0.8969, 0.3507, -0.2696, 0.1250, 0.3608
12.5182, 12.0038, 7.0655, 0.8817, 0.3916, -0.2631, 0.0625, 0.3669
12.4668, 11.3225, 6.1149, 0.8761, 0.3362, -0.3456, 0.1250, 0.2464
12.2385, 11.9019, 6.1394, 0.8638, 0.3745, -0.3371, 0.0625, 0.2480
12.5182, 12.0038, 7.0655, 0.8817, 0.3916, -0.2631, 0.0625, 0.3669
12.7704, 11.3912, 7.0528, 0.8969, 0.3507, -0.2696, 0.1250, 0.3608
11.9822, 12.4757, 6.1632, 0.8489, 0.4139, -0.3287, 0.0000, 0.2500
12.2339, 12.6090, 7.0731, 0.8642, 0.4328, -0.2566, 0.0000, 0.3750
12.5182, 12.0038, 7.0655, 0.8817, 0.3916, -0.2631, 0.0625, 0.3669
12.2385, 11.9019, 6.1394, 0.8638, 0.3745, -0.3371, 0.0625, 0.2480
13.2293, 10.7998, 8.0260, 0.9327, 0.3177, -0.1706, 0.1875, 0.4593
13.4353, 10.1451, 8.0202, 0.9456, 0.2764, -0.1714, 0.2500, 0.4591
13.1873, 10.1448, 7.0270, 0.9211, 0.2685, -0.2820, 0.2500, 0.3586
12.9927, 10.7715, 7.0388, 0.9102, 0.3093, -0.2753, 0.1875, 0.3587
12.8447, 10.1413, 6.0770, 0.8955, 0.2508, -0.3677, 0.2500, 0.2459
12.6685, 10.7360, 6.0930, 0.8872, 0.2942, -0.3553, 0.1875, 0.2459
12.9927, 10.7715, 7.0388, 0.9102, 0.3093, -0.2753, 0.1875, 0.3587
13.1873, 10.1448, 7.0270, 0.9211, 0.2685, -0.2820, 0.2500, 0.3586
12.6685, 10.7360, 6.0930, 0.8872, 0.2942, -0.3553, 0.1875, 0.2459
12.4668, 11.3225, 6.1149, 0.8761, 0.3362, -0.3456, 0.1250, 0.2464
12.7704, 11.3912, 7.0528, 0.8969, 0.3507, -0.2696, 0.1250, 0.3608
12.9927, 10.7715, 7.0388, 0.9102, 0.3093, -0.2753, 0.1875, 0.3587
12.9926, 11.4478, 8.0311, 0.9170, 0.3612, -0.1690, 0.1250, 0.4625
13.2293, 10.7998, 8.0260, 0.9327, 0.3177, -0.1706, 0.1875, 0.4593
12.9927, 10.7715, 7.0388, 0.9102, 0.3093, -0.2753, 0.1875, 0.3587
12.7704, 11.3912, 7.0528, 0.8969, 0.3507, -0.2696, 0.1250, 0.3608
11.6879, 12.3511, 5.3356, 0.8345, 0.3949, -0.3844, 1.0000, 0.1250
11.3767, 12.2686, 4.6306, 0.8191, 0.3751, -0.4341, 1.0000, 0.0000
11.1792, 12.7552, 4.7009, 0.8072, 0.4176, -0.4172, 0.9517, 0.1009
11.4428, 12.8839, 5.3794, 0.8190, 0.4355, -0.3735, 0.9574, 0.1810
10.9515, 13.2161, 4.7549, 0.7758, 0.4785, -0.4113, 0.9140, 0.1606
11.1675, 13.3969, 5.4133, 0.7907, 0.4892, -0.3680, 0.9165, 0.2301
11.4428, 12.8839, 5.3794, 0.8190, 0.4355, -0.3735, 0.9574, 0.1810
11.1792, 12.7552, 4.7009, 0.8072, 0.4176, -0.4172, 0.9517, 0.1009
11.1675, 13.3969, 5.4133, 0.7907, 0.4892, -0.3680, 0.9165, 0.2301
11.3800, 13.5959, 6.1947, 0.8032, 0.5063, -0.3140, 0.9164, 0.3123
11.6967, 13.0453, 6.1830, 0.8307, 0.4556, -0.3200, 0.9575, 0.2824
11.4428, 12.8839, 5.3794, 0.8190, 0.4355, -0.3735, 0.9574, 0.1810
11.9822, 12.4757, 6.1632, 0.8489, 0.4139, -0.3287, 1.0000, 0.2500
11.6879, 12.3511, 5.3356, 0.8345, 0.3949, -0.3844, 1.0000, 0.1250
11.4428, 12.8839, 5.3794, 0.8190, 0.4355, -0.3735, 0.9574, 0.1810
11.6967, 13.0453, 6.1830, 0.8307, 0.4556, -0.3200, 0.9575, 0.2824
10.3509, 14.0165, 4.7528, 0.6519, 0.6076, -0.4537, 0.8485, 0.2252
10.5015, 14.3079, 5.4184, 0.6840, 0.6168, -0.3894, 0.8462, 0.2889
10.8535, 13.8754, 5.4253, 0.7463, 0.5509, -0.3735, 0.8794, 0.2653
10.6741, 13.6383, 4.7682, 0.7225, 0.5451, -0.4253, 0.8796, 0.2004
10.5015, 14.3079, 5.4184, 0.6840, 0.6168, -0.3894, 0.8462, 0.2889
10.6482, 14.5812, 6.1820, 0.7054, 0.6312, -0.3226, 0.8434, 0.3557
11.0304, 14.1125, 6.1945, 0.7628, 0.5650, -0.3144, 0.8780, 0.3372
10.8535, 13.8754, 5.4253, 0.7463, 0.5509, -0.3735, 0.8794, 0.2653
11.3800, 13.5959, 6.1947, 0.8032, 0.5063, -0.3140, 0.9164, 0.3123
11.1675, 13.3969, 5.4133, 0.7907, 0.4892, -0.3680, 0.9165, 0.2301
10.8535, 13.8754, 5.4253, 0.7463, 0.5509, -0.3735, 0.8794, 0.2653
11.0304, 14.1125, 6.1945, 0.7628, 0.5650, -0.3144, 0.8780, 0.3372
11.1675, 13.3969, 5.4133, 0.7907, 0.4892, -0.3680, 0.9165, 0.2301
10.9515, 13.2161, 4.7549, 0.7758, 0.4785, -0.4113, 0.9140, 0.1606
10.6741, 13.6383, 4.7682, 0.7225, 0.5451, -0.4253, 0.8796, 0.2004
10.8535, 13.8754, 5.4253, 0.7463, 0.5509, -0.3735, 0.8794, 0.2653
10.7718, 14.8162, 7.0140, 0.7203, 0.6492, -0.2445, 0.8407, 0.4232
10.8533, 14.9923, 7.8849, 0.7305, 0.6669, -0.1472, 0.8386, 0.4886
11.2866, 14.4863, 7.9363, 0.7817, 0.6072, -0.1424, 0.8746, 0.4840
11.1823, 14.3245, 7.0425, 0.7745, 0.5850, -0.2406, 0.8762, 0.4116
11.6945, 13.9298, 7.9769, 0.8208, 0.5524, -0.1450, 0.9143, 0.4802
11.5640, 13.7834, 7.0618, 0.8136, 0.5281, -0.2433, 0.9154, 0.3981
11.1823, 14.3245, 7.0425, 0.7745, 0.5850, -0.2406, 0.8762, 0.4116
11.2866, 14.4863, 7.9363, 0.7817, 0.6072, -0.1424, 0.8746, 0.4840
11.5640, 13.7834, 7.0618, 0.8136, 0.5281, -0.2433, 0.9154, 0.3981
11.3800, 13.5959, 6.1947, 0.8032, 0.5063, -0.3140, 0.9164, 0.3123
11.0304, 14.1125, 6.1945, 0.7628, 0.5650, -0.3144, 0.8780, 0.3372
11.1823, 14.3245, 7.0425, 0.7745, 0.5850, -0.2406, 0.8762, 0.4116
10.6482, 14.5812, 6.1820, 0.7054, 0.6312, -0.3226, 0.8434, 0.3557
10.7718, 14.8162, 7.0140, 0.7203, 0.6492, -0.2445, 0.8407, 0.4232
11.1823, 14.3245, 7.0425, 0.7745, 0.5850, -0.2406, 0.8762, 0.4116
11.0304, 14.1125, 6.1945, 0.7628, 0.5650, -0.3144, 0.8780, 0.3372
12.4170, 12.7174, 8.0251, 0.8773, 0.4525, -0.1601, 1.0000, 0.5000
12.2339, 12.6090, 7.0731, 0.8642, 0.4328, -0.2566, 1.0000, 0.3750
11.9152, 13.2069, 7.0719, 0.8421, 0.4779, -0.2499, 0.9571, 0.3862
12.0728, 13.3358, 8.0066, 0.8517, 0.5016, -0.1517, 0.9565, 0.4809
12.2339, 12.6090, 7.0731, 0.8642, 0.4328, -0.2566, 1.0000, 0.3750
11.9822, 12.4757, 6.1632, 0.8489, 0.4139, -0.3287, 1.0000, 0.2500
11.6967, 13.0453, 6.1830, 0.8307, 0.4556, -0.3200, 0.9575, 0.2824
11.9152, 13.2069, 7.0719, 0.8421, 0.4779, -0.2499, 0.9571, 0.3862
11.3800, 13.5959, 6.1947, 0.8032, 0.5063, -0.3140, 0.9164, 0.3123
11.5640, 13.7834, 7.0618, 0.8136, 0.5281, -0.2433, 0.9154, 0.3981
11.9152, 13.2069, 7.0719, 0.8421, 0.4779, -0.2499, 0.9571, 0.3862
11.6967, 13.0453, 6.1830, 0.8307, 0.4556, -0.3200, 0.9575, 0.2824
11.5640, 13.7834, 7.0618, 0.8136, 0.5281, -0.2433, 0.9154, 0.3981
11.6945, 13.9298, 7.9769, 0.8208, 0.5524, -0.1450, 0.9143, 0.4802
12.0728, 13.3358, 8.0066, 0.8517, 0.5016, -0.1517, 0.9565, 0.4809
11.9152, 13.2069, 7.0719, 0.8421, 0.4779, -0.2499, 0.9571, 0.3862
7.1069, -6.1727, 10.5864, 0.8054, -0.3540, 0.4754, 0.2500, 0.6875
6.9125, -6.1680, 10.8734, 0.7117, -0.3917, 0.5832, 0.2500, 0.7500
6.8721, -6.2590, 10.8307, 0.5677, -0.6586, 0.4939, 0.2912, 0.6953
7.0664, -6.2642, 10.5567, 0.6779, -0.6043, 0.4186, 0.2788, 0.6582
6.8164, -6.3347, 10.7572, 0.4034, -0.8326, 0.3795, 0.3185, 0.6627
7.0070, -6.3405, 10.5025, 0.5002, -0.8016, 0.3274, 0.3055, 0.6323
7.0664, -6.2642, 10.5567, 0.6779, -0.6043, 0.4186, 0.2788, 0.6582
6.8721, -6.2590, 10.8307, 0.5677, -0.6586, 0.4939, 0.2912, 0.6953
7.0070, -6.3405, 10.5025, 0.5002, -0.8016, 0.3274, 0.3055, 0.6323
7.1577, -6.3470, 10.2085, 0.5729, -0.7794, 0.2536, 0.2978, 0.5923
7.2208, -6.2705, 10.2436, 0.7607, -0.5657, 0.3183, 0.2745, 0.6079
7.0664, -6.2642, 10.5567, 0.6779, -0.6043, 0.4186, 0.2788, 0.6582
7.2624, -6.1787, 10.2607, 0.8736, -0.3366, 0.3513, 0.2500, 0.6250
7.1069, -6.1727, 10.5864, 0.8054, -0.3540, 0.4754, 0.2500, 0.6875
7.0664, -6.2642, 10.5567, 0.6779, -0.6043, 0.4186, 0.2788, 0.6582
7.2208, -6.2705, 10.2436, 0.7607, -0.5657, 0.3183, 0.2745, 0.6079
6.6347, -6.4402, 10.5655, 0.1577, -0.9698, 0.1860, 0.3603, 0.6250
6.8005, -6.4462, 10.3556, 0.1863, -0.9719, 0.1442, 0.3443, 0.6011
6.9210, -6.4013, 10.4325, 0.3254, -0.9172, 0.2300, 0.3279, 0.6133
6.7393, -6.3952, 10.6648, 0.2631, -0.9248, 0.2748, 0.3408, 0.6392
6.9294, -6.4523, 10.1078, 0.1977, -0.9743, 0.1075, 0.3354, 0.5704
7.0637, -6.4078, 10.1613, 0.3659, -0.9138, 0.1762, 0.3185, 0.5796
6.9210, -6.4013, 10.4325, 0.3254, -0.9172, 0.2300, 0.3279, 0.6133
6.8005, -6.4462, 10.3556, 0.1863, -0.9719, 0.1442, 0.3443, 0.6011
7.1577, -6.3470, 10.2085, 0.5729, -0.7794, 0.2536, 0.2978, 0.5923
7.0070, -6.3405, 10.5025, 0.5002, -0.8016, 0.3274, 0.3055, 0.6323
6.9210, -6.4013, 10.4325, 0.3254, -0.9172, 0.2300, 0.3279, 0.6133
7.0637, -6.4078, 10.1613, 0.3659, -0.9138, 0.1762, 0.3185, 0.5796
7.0070, -6.3405, 10.5025, 0.5002, -0.8016, 0.3274, 0.3055, 0.6323
6.8164, -6.3347, 10.7572, 0.4034, -0.8326, 0.3795, 0.3185, 0.6627
6.7393, -6.3952, 10.6648, 0.2631, -0.9248, 0.2748, 0.3408, 0.6392
6.9210, -6.4013, 10.4325, 0.3254, -0.9172, 0.2300, 0.3279, 0.6133
7.0145, -6.4612, 9.8260, 0.1980, -0.9771, 0.0784, 0.3304, 0.5361
7.0490, -6.4756, 9.5144, 0.1928, -0.9794, 0.0604, 0.3294, 0.5000
7.2005, -6.4334, 9.5197, 0.3883, -0.9193, 0.0648, 0.3095, 0.5000
7.1595, -6.4176, 9.8556, 0.3857, -0.9150, 0.1188, 0.3131, 0.5410
7.3060, -6.3733, 9.5242, 0.6293, -0.7742, 0.0677, 0.2897, 0.5000
7.2601, -6.3571, 9.8806, 0.6157, -0.7707, 0.1638, 0.2930, 0.5474
7.1595, -6.4176, 9.8556, 0.3857, -0.9150, 0.1188, 0.3131, 0.5410
7.2005, -6.4334, 9.5197, 0.3883, -0.9193, 0.0648, 0.3095, 0.5000
7.2601, -6.3571, 9.8806, 0.6157, -0.7707, 0.1638, 0.2930, 0.5474
